Source,Target,Weight
Q8CET7,D3Z6W4,1.0
Q8CET7,D6RCW3,1.0
Q8CET7,F6ZDL8,1.0
Q8CFE7,P28738,1.0
Q8VC26,Q7TNV1,1.0
Q8CFZ0,Q6P073,1.0
Q8CFZ0,Q8VDW4,1.0
Q8CFZ0,Q9JJZ4,1.0
Q8CFZ0,B1ASK8,1.0
Q8CFZ0,D6RCG4,1.0
Q8CFZ0,F6SPK0,1.0
Q8CFZ0,Q3TV38,1.0
Q8CFZ0,Q3UDP8,1.0
Q8CFZ0,Q3V321,1.0
Q8CFZ0,A0A0J9YUR7,1.0
Q8CFZ0,A0A1W2P7Z3,1.0
Q8CFZ0,B0QZM1,1.0
Q8CFZ0,B0QZM2,1.0
Q8VCE0,Q6PIC6,1.0
Q8VCE0,Q6PIE5,1.0
Q8VCE0,Q8VDN2,1.0
Q8VCE0,Q9WV27,1.0
Q8VCE0,Q9Z1W8,1.0
Q8CGJ1,P28738,1.0
Q8CGQ1,O88839,1.0
Q8CGQ1,Q9R159,1.0
Q8CGR6,F2YMG0,1.0
Q8CGR6,P00755,1.0
Q8CGR6,P00756,1.0
Q8CGR6,P03953,1.0
Q8CGR6,P04187,1.0
Q8CGR6,P11032,1.0
Q8CGR6,P15948,1.0
Q8CGR6,P15949,1.0
Q8CGR6,P21812,1.0
Q8CGR6,P21844,1.0
Q8CGR6,P21845,1.0
Q8CGR6,P28293,1.0
Q8CGR6,P36369,1.0
Q8CGR6,Q02844,1.0
Q8CGR6,Q3V0Q7,1.0
Q8CGR6,Q402U7,1.0
Q8CGR6,Q61759,1.0
Q8CGR6,Q61955,1.0
Q8CGR6,Q8VIF2,1.0
Q8CGR6,Q91VE3,1.0
Q8CGR6,Q924N9,1.0
Q8CGR6,Q99MS4,1.0
Q8CGR6,Q9ESD1,1.0
Q8CGR6,Q9JHJ7,1.0
Q8CGR6,Q9JM71,1.0
Q8CGR6,A6H6T1,1.0
Q8CGR6,P07628,1.0
Q8CGR6,P08883,1.0
Q8CGR6,P08884,1.0
Q8CGR6,P11033,1.0
Q8CGR6,P11034,1.0
Q8CGR6,P13366,1.0
Q8CGR6,P15945,1.0
Q8CGR6,P15946,1.0
Q8CGR6,P15947,1.0
Q8CGR6,Q80WM7,1.0
Q8CGR6,Q920S2,1.0
Q8CGR6,Q9CR35,1.0
Q8CGR6,Q9QYN3,1.0
Q8CGR6,Q9QYZ9,1.0
Q8CGR6,O35164,1.0
Q8CGR6,O35205,1.0
Q8CGR6,P04071,1.0
Q8CGR6,P15119,1.0
Q8CGR6,P43430,1.0
Q8CGR6,Q14B25,1.0
Q8CGR6,Q3UKY7,1.0
Q8CGR6,Q571E5,1.0
Q8CGR6,Q61754,1.0
Q8CGR6,Q8BJR6,1.0
Q8CGR6,Q9D9M0,1.0
Q8CGR6,Q9ER10,1.0
Q8CGR6,B7ZNS9,1.0
Q8CGR6,Q00356,1.0
Q8CGR6,Q3UP47,1.0
Q8CGV4,O08756,1.0
Q8CGV4,O54909,1.0
Q8CGV4,P50171,1.0
Q8CGV4,P51661,1.0
Q8CGV4,Q8VCC1,1.0
Q8CGV4,Q8VCH7,1.0
Q8CGV4,Q91VT4,1.0
Q8CGV4,Q99J47,1.0
Q8CGV4,Q99LB2,1.0
Q8CGV4,Q9R092,1.0
Q8CGV4,P51658,1.0
Q8CGV4,Q80XN0,1.0
Q8CGV4,Q8CEE7,1.0
Q8CGV4,O88451,1.0
Q8CGV4,Q8BVI4,1.0
Q8CGV4,Q8K3P0,1.0
Q8CGV4,Q8VBZ0,1.0
Q8CGV4,D3Z2Y8,1.0
Q8VCY8,Q3UMZ3,1.0
Q8VCY8,Q61469,1.0
Q8VCY8,Q99JY8,1.0
Q8VCY8,Q9DAX2,1.0
Q8VCY8,Q0VBU9,1.0
Q8CHF1,P28738,1.0
Q8CHF7,D6RFA9,1.0
Q8CHF7,D6RHQ2,1.0
Q8CHF7,F7B9M9,1.0
Q8CHF7,O55026,1.0
Q8CHF7,P55772,1.0
Q8CHF7,Q3TCT4,1.0
Q8CHF7,Q3U0P5,1.0
Q8CHF7,Q544U5,1.0
Q8CHF7,Q8BFW6,1.0
Q8CHF7,Q8CDV7,1.0
Q8CHF7,Q8CEB1,1.0
Q8CHF7,Q8K0L2,1.0
Q8CHF7,Q921Q6,1.0
Q8CHF7,Q9DBT4,1.0
Q8CHF7,Q9WUZ9,1.0
Q8CHF7,Q3TQC7,1.0
Q8VDU1,P60764,1.0
Q8VDU1,P63001,1.0
Q8VDU1,Q3TLP8,1.0
Q8VDU1,Q9QUI0,1.0
Q8VDU1,K7Q7T7,1.0
Q8VDU1,Q8BPG5,1.0
Q8VDU1,Q9D859,1.0
Q8CHV7,Q60991,1.0
Q8CHV7,Q9JKJ9,1.0
Q8CHZ3,D6RFA9,1.0
Q8CHZ3,D6RHQ2,1.0
Q8CHZ3,F7B9M9,1.0
Q8CHZ3,O55026,1.0
Q8CHZ3,P55772,1.0
Q8CHZ3,Q3TCT4,1.0
Q8CHZ3,Q3U0P5,1.0
Q8CHZ3,Q544U5,1.0
Q8CHZ3,Q8BFW6,1.0
Q8CHZ3,Q8CDV7,1.0
Q8CHZ3,Q8CEB1,1.0
Q8CHZ3,Q8K0L2,1.0
Q8CHZ3,Q921Q6,1.0
Q8CHZ3,Q9DBT4,1.0
Q8CHZ3,Q9WUZ9,1.0
Q8CHZ3,Q3TQC7,1.0
Q8CID2,Q3UGX3,1.0
Q8CID2,Q9JIY7,1.0
Q8CID2,E0CYC6,1.0
Q8CID2,Q9JIY8,1.0
Q8CID2,Q9QXS8,1.0
Q8CID2,E0CYR6,1.0
Q8CID2,Q8BVG8,1.0
Q8CID2,Q8CHQ9,1.0
Q8CID2,Q9JIZ0,1.0
Q8CID2,A0A0R4J0R4,1.0
Q8CIE7,P33267,1.0
Q8JZQ3,O35696,1.0
Q8JZQ3,P70126,1.0
Q8JZQ3,Q64687,1.0
Q8JZQ3,Q64689,1.0
Q8JZQ3,Q64692,1.0
Q8JZQ3,Q8K4T1,1.0
Q8JZQ3,Q3V3B1,1.0
Q8JZQ3,Q64468,1.0
Q8JZQ3,Q8BL76,1.0
Q8JZQ3,Q8BWI0,1.0
Q8JZR9,Q9NYQ2,1.0
Q8JZR9,Q9WU19,1.0
Q91V38,P07901,1.0
Q8K0W3,Q9D241,0.7142857142857143
Q8K196,P21570,1.0
Q8K196,P97802,1.0
Q8K196,Q3TMQ6,1.0
Q8K196,Q64438,1.0
Q8K196,Q9D244,1.0
Q8K196,O35291,1.0
Q8K196,P00683,1.0
Q8K196,Q9JJH1,1.0
Q8K196,O35292,1.0
Q8K196,P97425,1.0
Q8K196,P97426,1.0
Q8K196,Q8C6G3,1.0
Q8K196,Q8K2T2,1.0
Q8K196,W0UVC3,1.0
Q91WL7,O55070,1.0
Q91WL7,P49183,1.0
Q91WL7,Q9D1G0,1.0
Q91WL7,E9Q797,1.0
Q91WL7,Q9D7J6,1.0
Q8K1K8,O08901,1.0
Q91X95,P21279,1.0
Q8K242,A0A140LIF8,1.0
Q8K242,Q0GUM3,1.0
Q8K242,Q3T9E4,1.0
Q8K242,Q60766,1.0
Q8K242,Q62293,1.0
Q8K242,Q8C262,1.0
Q8K242,Q9DCE9,1.0
Q8K242,Q9QZ85,1.0
Q8K272,Q01887,1.0
Q8K2E5,Q9Z1S0,1.0
Q91Z61,P08556,1.0
Q91Z61,P10833,1.0
Q91Z61,P32883,1.0
Q91Z61,P63321,1.0
Q91Z61,P70425,1.0
Q91Z61,Q61411,1.0
Q91Z61,Q7TN89,1.0
Q91Z61,Q921J2,1.0
Q91Z61,Q9JIW9,1.0
Q91Z61,O08989,1.0
Q91Z61,P62071,1.0
Q91Z61,P70426,1.0
Q91Z61,C0H5X4,1.0
Q91Z61,Q5PR73,1.0
Q91Z61,Q9D091,1.0
Q91Z61,Q9D8T3,1.0
Q91Z61,A0A0G2JE25,1.0
Q91Z61,A0A0G2JGP4,1.0
Q91Z61,F6QC68,1.0
Q91Z61,P97870,1.0
Q91Z61,Q0VDV7,1.0
Q91Z61,Q3TMF4,1.0
Q91Z61,Q3U2W7,1.0
Q91Z61,Q3UCX0,1.0
Q91Z61,Q4FJP3,1.0
Q91Z61,Q5J7N1,1.0
Q91Z61,Q71SW8,1.0
Q91Z61,Q8CCG5,1.0
Q91Z61,Q9R0B8,1.0
Q8K366,P56960,1.0
Q8K4K0,O35674,1.0
Q8K4K0,Q05910,1.0
Q8K4K0,Q61072,1.0
Q8K4K0,Q61824,1.0
Q8K4K0,Q9JI76,1.0
Q8K4K0,Q9JLN6,1.0
Q8K4K0,Q923W9,1.0
Q8K4X6,O08648,1.0
Q925T4,Q8CCE9,1.0
Q8K5C8,O08756,1.0
Q8K5C8,O54909,1.0
Q8K5C8,P50171,1.0
Q8K5C8,P51661,1.0
Q8K5C8,Q8VCC1,1.0
Q8K5C8,Q8VCH7,1.0
Q8K5C8,Q91VT4,1.0
Q8K5C8,Q99J47,1.0
Q8K5C8,Q99LB2,1.0
Q8K5C8,Q9R092,1.0
Q8K5C8,P51658,1.0
Q8K5C8,Q80XN0,1.0
Q8K5C8,Q8CEE7,1.0
Q8K5C8,O88451,1.0
Q8K5C8,Q8BVI4,1.0
Q8K5C8,Q8K3P0,1.0
Q8K5C8,Q8VBZ0,1.0
Q8K5C8,D3Z2Y8,1.0
Q99JT6,Q7TNV1,1.0
Q8QZU0,P56656,1.0
Q8QZU0,Q6VVW9,1.0
Q8QZU0,Q91X77,1.0
Q8QZU0,Q9D816,1.0
Q8QZU0,E9Q816,1.0
Q8QZU0,P56654,1.0
Q8QZU0,P56655,1.0
Q8QZU0,P56657,1.0
Q8QZU0,Q6XVG2,1.0
Q8QZU0,Q91W64,1.0
Q8QZU0,Q3UEF2,1.0
Q8QZU0,Q3UT49,1.0
Q8QZU0,Q6PER7,1.0
Q8QZU0,Q8C7K2,1.0
Q8QZU0,Q9DBD9,1.0
Q99KL7,P35278,1.0
Q99KL7,P51150,1.0
Q99KL7,P61021,1.0
Q99KL7,Q9CQD1,1.0
Q99KL7,B2RPS1,1.0
Q99KL7,Q8C266,1.0
Q99KL7,Q0PD56,1.0
Q99KL7,Q3TCT9,1.0
Q99KL7,Q3TJ39,1.0
Q8R0U1,D6RFA9,1.0
Q8R0U1,D6RHQ2,1.0
Q8R0U1,F7B9M9,1.0
Q8R0U1,O55026,1.0
Q8R0U1,P55772,1.0
Q8R0U1,Q3TCT4,1.0
Q8R0U1,Q3U0P5,1.0
Q8R0U1,Q544U5,1.0
Q8R0U1,Q8BFW6,1.0
Q8R0U1,Q8CDV7,1.0
Q8R0U1,Q8CEB1,1.0
Q8R0U1,Q8K0L2,1.0
Q8R0U1,Q921Q6,1.0
Q8R0U1,Q9DBT4,1.0
Q8R0U1,Q9WUZ9,1.0
Q8R0U1,Q3TQC7,1.0
Q8R1A6,F2YMG0,1.0
Q8R1A6,P00755,1.0
Q8R1A6,P00756,1.0
Q8R1A6,P03953,1.0
Q8R1A6,P04187,1.0
Q8R1A6,P11032,1.0
Q8R1A6,P15948,1.0
Q8R1A6,P15949,1.0
Q8R1A6,P21812,1.0
Q8R1A6,P21844,1.0
Q8R1A6,P21845,1.0
Q8R1A6,P28293,1.0
Q8R1A6,P36369,1.0
Q8R1A6,Q02844,1.0
Q8R1A6,Q3V0Q7,1.0
Q8R1A6,Q402U7,1.0
Q8R1A6,Q61759,1.0
Q8R1A6,Q61955,1.0
Q8R1A6,Q8VIF2,1.0
Q8R1A6,Q91VE3,1.0
Q8R1A6,Q924N9,1.0
Q8R1A6,Q99MS4,1.0
Q8R1A6,Q9ESD1,1.0
Q8R1A6,Q9JHJ7,1.0
Q8R1A6,Q9JM71,1.0
Q8R1A6,A6H6T1,1.0
Q8R1A6,P07628,1.0
Q8R1A6,P08883,1.0
Q8R1A6,P08884,1.0
Q8R1A6,P11033,1.0
Q8R1A6,P11034,1.0
Q8R1A6,P13366,1.0
Q8R1A6,P15945,1.0
Q8R1A6,P15946,1.0
Q8R1A6,P15947,1.0
Q8R1A6,Q80WM7,1.0
Q8R1A6,Q920S2,1.0
Q8R1A6,Q9CR35,1.0
Q8R1A6,Q9QYN3,1.0
Q8R1A6,Q9QYZ9,1.0
Q8R1A6,O35164,1.0
Q8R1A6,O35205,1.0
Q8R1A6,P04071,1.0
Q8R1A6,P15119,1.0
Q8R1A6,P43430,1.0
Q8R1A6,Q14B25,1.0
Q8R1A6,Q3UKY7,1.0
Q8R1A6,Q571E5,1.0
Q8R1A6,Q61754,1.0
Q8R1A6,Q8BJR6,1.0
Q8R1A6,Q9D9M0,1.0
Q8R1A6,Q9ER10,1.0
Q8R1A6,B7ZNS9,1.0
Q8R1A6,Q00356,1.0
Q8R1A6,Q3UP47,1.0
Q8R1S3,Q9Z0F5,1.0
Q8R1S3,O88822,1.0
Q8R1S3,Q9CRA4,1.0
Q8R2R0,P56960,1.0
Q8R3D3,O35674,1.0
Q8R3D3,Q05910,1.0
Q8R3D3,Q61072,1.0
Q8R3D3,Q61824,1.0
Q8R3D3,Q9JI76,1.0
Q8R3D3,Q9JLN6,1.0
Q8R3D3,Q923W9,1.0
Q8R465,O35674,1.0
Q8R465,Q05910,1.0
Q8R465,Q61072,1.0
Q8R465,Q61824,1.0
Q8R465,Q9JI76,1.0
Q8R465,Q9JLN6,1.0
Q8R465,Q923W9,1.0
Q8R4A4,E9Q6E2,1.0
Q8R4A4,Q3TNY6,1.0
Q8R4A4,A0A1Y7VJE1,1.0
Q8R4A4,A0A1Y7VKB8,1.0
Q8R4T7,P36993,0.8571428571428571
Q8R4T7,P49443,0.8571428571428571
Q8R4T7,Q546R1,0.8571428571428571
Q8R4T7,Q5BKS2,0.8571428571428571
Q8R4T7,Q99NF7,0.8571428571428571
Q8R5C5,P60710,1.0
Q8R5C5,P62737,1.0
Q8R5C5,P63260,1.0
Q8R5C5,P63268,1.0
Q8R5C5,P68033,1.0
Q8R5C5,P68134,1.0
Q8VC54,Q9Z0F6,1.0
Q8VC72,Q8K3J1,1.0
Q8VC77,P70694,1.0
Q8VC77,Q8K023,1.0
Q8VC77,Q91WR5,1.0
Q8VC77,Q8VC28,1.0
Q8VCF9,P43346,1.0
Q8VCF9,Q9QX60,1.0
Q8VCF9,Q9R088,1.0
Q8VCP4,P56656,1.0
Q8VCP4,Q6VVW9,1.0
Q8VCP4,Q91X77,1.0
Q8VCP4,Q9D816,1.0
Q8VCP4,E9Q816,1.0
Q8VCP4,P56654,1.0
Q8VCP4,P56655,1.0
Q8VCP4,P56657,1.0
Q8VCP4,Q6XVG2,1.0
Q8VCP4,Q91W64,1.0
Q8VCP4,Q3UEF2,1.0
Q8VCP4,Q3UT49,1.0
Q8VCP4,Q6PER7,1.0
Q8VCP4,Q8C7K2,1.0
Q8VCP4,Q9DBD9,1.0
Q8VCS4,Q9R098,1.0
Q8VCZ8,Q14AI6,1.0
Q9CYH2,Q9DB60,1.0
Q8VE67,Q80YR6,1.0
Q9D0B1,Q8CCE9,1.0
Q9D2L5,Q9Z100,1.0
Q9D2Z8,P28738,1.0
Q9D5D8,Q9WTK2,1.0
Q9D6T1,P05213,0.7272727272727273
Q9D6T1,P05214,0.7272727272727273
Q9D6T1,P68368,0.7272727272727273
Q9D6T1,P68369,0.7272727272727273
Q9D6T1,P68373,0.7272727272727273
Q9D6T1,Q9JJZ2,0.7272727272727273
Q9D6T1,Q3UX10,0.7272727272727273
Q9DC41,P20029,1.0
Q9DC61,Q9CXT8,1.0
Q9DC61,Q3TET5,1.0
Q9EQ07,Q9JHK6,1.0
Q9EQ08,Q9JHK6,1.0
Q9ERR8,Q8CCE9,1.0
Q9ESY2,P70265,1.0
Q9ESY2,P70266,1.0
Q9ESY2,Q6DTY7,1.0
Q9ESY2,A0A087WRG0,1.0
Q9ESY2,A0A087WRM7,1.0
Q9ESY2,A2AUP5,1.0
Q9ESY2,A7UAK4,1.0
Q9ESY2,A7UAK5,1.0
Q9ESY2,A7UAK8,1.0
Q9ESY2,B2Z892,1.0
Q9ESY2,B2Z894,1.0
Q9ESY2,Q3U3S6,1.0
Q9ESY2,Q6GTL7,1.0
Q9ESY2,Q8CDS6,1.0
Q9ESY2,B2Z893,1.0
Q9ESY2,B2Z895,1.0
Q9ESY2,C9VZF1,1.0
Q9ESY2,C9VZF2,1.0
Q9ESY2,C9VZF3,1.0
Q9JKM7,P35278,1.0
Q9JKM7,P51150,1.0
Q9JKM7,P61021,1.0
Q9JKM7,Q9CQD1,1.0
Q9JKM7,B2RPS1,1.0
Q9JKM7,Q8C266,1.0
Q9JKM7,Q0PD56,1.0
Q9JKM7,Q3TCT9,1.0
Q9JKM7,Q3TJ39,1.0
Q9QZ25,Q8CIF4,1.0
Q9QZ25,Q9Z0K8,1.0
Q9QZ25,A0A0R4J131,1.0
Q9QZJ1,Q8CCE9,1.0
Q8VIJ7,O08756,1.0
Q8VIJ7,O54909,1.0
Q8VIJ7,P50171,1.0
Q8VIJ7,P51661,1.0
Q8VIJ7,Q8VCC1,1.0
Q8VIJ7,Q8VCH7,1.0
Q8VIJ7,Q91VT4,1.0
Q8VIJ7,Q99J47,1.0
Q8VIJ7,Q99LB2,1.0
Q8VIJ7,Q9R092,1.0
Q8VIJ7,P51658,1.0
Q8VIJ7,Q80XN0,1.0
Q8VIJ7,Q8CEE7,1.0
Q8VIJ7,O88451,1.0
Q8VIJ7,Q8BVI4,1.0
Q8VIJ7,Q8K3P0,1.0
Q8VIJ7,Q8VBZ0,1.0
Q8VIJ7,D3Z2Y8,1.0
Z4YKV1,P63094,1.0
Z4YKV1,Q6R0H7,1.0
Z4YKV1,Q8CGK7,1.0
A0A024QYR9,A0A1V0DNR6,1.0
A0A067XG53,O70589,1.0
Q91VA7,Q9D6R2,1.0
A0A068BFR6,P28738,1.0
A0A068BIT8,O55234,1.0
A0A068BIT8,P28063,1.0
A0A068BIT8,P28076,1.0
A0A068BIT8,Q60692,1.0
A0A068BIT8,Q8BG41,1.0
A0A075B6D7,P59644,1.0
A0A075B6D7,Q8C5L6,1.0
Q91VT3,P55096,1.0
A0A075DC90,P00405,1.0
A0A075DCG2,P00416,1.0
A0A077S2U3,P08905,1.0
A0A077S2U3,P17897,1.0
A0A077S2U3,Q9DA11,1.0
A0A077S2U3,Q9CPX3,1.0
A0A077S2U3,A0A077S2U6,1.0
A0A077S2U3,A0A077S9N1,1.0
A0A077S9M6,P08905,1.0
A0A077S9M6,P17897,1.0
A0A077S9M6,Q9DA11,1.0
A0A077S9M6,Q9CPX3,1.0
A0A077S9M6,A0A077S2U6,1.0
A0A077S9M6,A0A077S9N1,1.0
Q91WH7,Q64436,1.0
Q91WP4,O35495,1.0
Q91WP4,P11440,1.0
Q91WP4,P30285,1.0
Q91WP4,P49615,1.0
Q91WP4,P97377,1.0
Q91WP4,Q04735,1.0
Q91WP4,Q14AX6,1.0
Q91WP4,Q3UTQ8,1.0
Q91WP4,Q80YP0,1.0
Q91WP4,Q8BLF2,1.0
Q91WP4,Q8K0D0,1.0
Q91WP4,Q8R3L8,1.0
Q91WP4,Q99J95,1.0
Q91WP4,Q04899,1.0
Q91WP4,Q3UGB9,1.0
Q91WP4,Q545C3,1.0
Q91WP4,Q8BWD8,1.0
Q91WP4,Q9QUK0,1.0
Q91WP4,Q9QYK9,0.7142857142857143
Q91WP4,E0CYC4,1.0
Q91WP4,E9PVC7,1.0
Q91WP4,Q149A0,1.0
Q91WP4,Q3TZA2,1.0
Q91WP4,Q3U307,1.0
Q91WP4,Q3U6X7,1.0
Q91WP4,Q6NVF8,1.0
Q91WP4,Q8BFX6,1.0
Q91WP4,Q8BN81,1.0
Q91WP4,Q8C411,1.0
Q91WP4,Q8CEQ0,1.0
Q91WP4,A0A1Y7VIW8,1.0
Q91WP4,E9PZX7,1.0
Q91WP4,E9Q9E4,1.0
Q91WP4,Q8BP21,1.0
Q91WP4,Q9CYR7,1.0
Q91WP4,Q9D193,1.0
A0A087WP24,Q8VD66,1.0
A0A087WP24,Q99LR1,1.0
A0A087WP24,Q9DBL9,1.0
A0A087WP24,Q922Q6,1.0
A0A087WP24,Q80UX8,1.0
A0A087WP24,Q80YU0,1.0
A0A087WP24,Q8R164,1.0
A0A087WP24,Q8VCR7,1.0
A0A087WP24,A0A0J9YU40,1.0
A0A087WP24,A0A0J9YV94,1.0
A0A087WP24,A0A0J9YVC2,1.0
A0A087WP24,D6RFU2,1.0
Q91WT7,P70694,1.0
Q91WT7,Q8K023,1.0
Q91WT7,Q91WR5,1.0
Q91WT7,Q8VC28,1.0
Q91X42,P70694,1.0
Q91X42,Q8K023,1.0
Q91X42,Q91WR5,1.0
Q91X42,Q8VC28,1.0
A0A087WPF8,Q8VD66,1.0
A0A087WPF8,Q99LR1,1.0
A0A087WPF8,Q9DBL9,1.0
A0A087WPF8,Q922Q6,1.0
A0A087WPF8,Q80UX8,1.0
A0A087WPF8,Q80YU0,1.0
A0A087WPF8,Q8R164,1.0
A0A087WPF8,Q8VCR7,1.0
A0A087WPF8,A0A0J9YU40,1.0
A0A087WPF8,A0A0J9YV94,1.0
A0A087WPF8,A0A0J9YVC2,1.0
A0A087WPF8,D6RFU2,1.0
Q91XI5,P43346,1.0
Q91XI5,Q9QX60,1.0
Q91XI5,Q9R088,1.0
A0A087WPV1,P52482,1.0
A0A087WPV1,P52483,1.0
A0A087WPV1,P61079,1.0
A0A087WPV1,P61080,1.0
A0A087WPV1,P61089,1.0
A0A087WPV1,P62257,1.0
A0A087WPV1,P62838,1.0
A0A087WPV1,A2RTT4,1.0
A0A087WPV1,Q6ZWY6,1.0
A0A087WPV1,Q91W82,1.0
A0A087WPV1,A0A0G2JE32,1.0
A0A087WPV1,A0A0G2JGL0,1.0
A0A087WPV1,A0A494BAN1,1.0
A0A087WPV1,Q3U5V6,1.0
A0A087WPV1,Q3UFQ4,1.0
A0A087WPV1,Q3UT95,1.0
A0A087WPV1,Q4QQL2,1.0
A0A087WPV1,Q541Z5,1.0
A0A087WPV1,Q9D1S1,1.0
A0A087WPV1,Q9D7F5,1.0
A0A087WPV1,A0A286YE31,1.0
A0A087WPV1,A0A338P7E5,1.0
A0A087WPV1,A0A494BA56,1.0
A0A087WPV1,A2AFH1,1.0
A0A087WPV1,A2AFH2,1.0
A0A087WPV1,D3YXD1,1.0
A0A087WPV1,F6WMC0,1.0
A0A087WPV1,H3BL23,1.0
A0A087WPV1,H3BL69,1.0
A0A087WPV1,Q3V2N4,1.0
A0A087WQF0,Q3UMZ3,1.0
A0A087WQF0,Q61469,1.0
A0A087WQF0,Q99JY8,1.0
A0A087WQF0,Q9DAX2,1.0
A0A087WQF0,Q0VBU9,1.0
Q91Y82,P07146,1.0
Q91Y82,Q9QUK9,1.0
Q91Y82,Q9R0T7,1.0
Q91Y82,Q9Z0M1,1.0
Q91Y82,Q8CGR5,1.0
Q91Y82,Q3V2E0,1.0
Q91Y82,Q792Y6,1.0
Q91Y82,Q792Z1,1.0
A0A087WR20,O70370,1.0
A0A087WR20,P06797,1.0
A0A087WR20,P49935,1.0
A0A087WR20,F6WR04,1.0
A0A087WR20,Q9R014,1.0
A0A087WR20,Q3UBR4,1.0
A0A087WR20,Q3UD32,1.0
A0A087WR20,Q8BSZ5,1.0
A0A087WR20,Q99M14,1.0
Q91YQ6,A2AKK5,1.0
Q91YQ6,O55137,1.0
Q91YQ6,Q6Q2Z6,1.0
Q91YQ6,Q8BWN8,1.0
Q91YQ6,Q91X34,1.0
Q91YQ6,Q9QYR7,1.0
Q91YQ6,Q9QYR9,1.0
Q91YQ6,Q32Q92,1.0
Q91YQ6,Q8BGG9,1.0
Q91YQ6,Q53YL1,1.0
A0A087WRA0,O35696,1.0
A0A087WRA0,P70126,1.0
A0A087WRA0,Q64687,1.0
A0A087WRA0,Q64689,1.0
A0A087WRA0,Q64692,1.0
A0A087WRA0,Q8K4T1,1.0
A0A087WRA0,Q3V3B1,1.0
A0A087WRA0,Q64468,1.0
A0A087WRA0,Q8BL76,1.0
A0A087WRA0,Q8BWI0,1.0
A0A087WRJ2,Q8VD66,1.0
A0A087WRJ2,Q99LR1,1.0
A0A087WRJ2,Q9DBL9,1.0
A0A087WRJ2,Q922Q6,1.0
A0A087WRJ2,Q80UX8,1.0
A0A087WRJ2,Q80YU0,1.0
A0A087WRJ2,Q8R164,1.0
A0A087WRJ2,Q8VCR7,1.0
A0A087WRJ2,A0A0J9YU40,1.0
A0A087WRJ2,A0A0J9YV94,1.0
A0A087WRJ2,A0A0J9YVC2,1.0
A0A087WRJ2,D6RFU2,1.0
A0A087WS15,A2A974,1.0
A0A087WS15,O88833,1.0
A0A087WS15,P28649,1.0
A0A087WS15,Q91WL5,1.0
A0A087WS15,Q64462,1.0
A0A087WS15,Q9DBW0,1.0
A0A087WS15,Q3ZAT3,1.0
A0A087WS15,Q6A152,1.0
A0A087WS15,Q9EP75,1.0
A0A087WS15,A0A1L1SUD6,1.0
A0A087WS76,E9Q3S4,1.0
Q920R2,Q9ESS0,1.0
A0A087WSE3,Q62407,1.0
A0A087WSG0,E9Q3S4,1.0
A0A087WSR2,Q8VD66,1.0
A0A087WSR2,Q99LR1,1.0
A0A087WSR2,Q9DBL9,1.0
A0A087WSR2,Q922Q6,1.0
A0A087WSR2,Q80UX8,1.0
A0A087WSR2,Q80YU0,1.0
A0A087WSR2,Q8R164,1.0
A0A087WSR2,Q8VCR7,1.0
A0A087WSR2,A0A0J9YU40,1.0
A0A087WSR2,A0A0J9YV94,1.0
A0A087WSR2,A0A0J9YVC2,1.0
A0A087WSR2,D6RFU2,1.0
A0A097ZP89,P28738,1.0
Q921R1,D6RFA9,1.0
Q921R1,D6RHQ2,1.0
Q921R1,F7B9M9,1.0
Q921R1,O55026,1.0
Q921R1,P55772,1.0
Q921R1,Q3TCT4,1.0
Q921R1,Q3U0P5,1.0
Q921R1,Q544U5,1.0
Q921R1,Q8BFW6,1.0
Q921R1,Q8CDV7,1.0
Q921R1,Q8CEB1,1.0
Q921R1,Q8K0L2,1.0
Q921R1,Q921Q6,1.0
Q921R1,Q9DBT4,1.0
Q921R1,Q9WUZ9,1.0
Q921R1,Q3TQC7,1.0
Q921R5,P97325,1.0
Q921R5,Q91Y74,1.0
Q921R5,Q8VIB3,1.0
Q921R5,A0A0R4J1J3,1.0
Q921S3,P06801,1.0
Q921S3,Q8BMF3,1.0
Q921S3,Q99KE1,1.0
Q922Q7,O70370,1.0
Q922Q7,P06797,1.0
Q922Q7,P49935,1.0
Q922Q7,F6WR04,1.0
Q922Q7,Q9R014,1.0
Q922Q7,Q3UBR4,1.0
Q922Q7,Q3UD32,1.0
Q922Q7,Q8BSZ5,1.0
Q922Q7,Q99M14,1.0
Q923L6,P21570,1.0
Q923L6,P97802,1.0
Q923L6,Q3TMQ6,1.0
Q923L6,Q64438,1.0
Q923L6,Q9D244,1.0
Q923L6,O35291,1.0
Q923L6,P00683,1.0
Q923L6,Q9JJH1,1.0
Q923L6,O35292,1.0
Q923L6,P97425,1.0
Q923L6,P97426,1.0
Q923L6,Q8C6G3,1.0
Q923L6,Q8K2T2,1.0
Q923L6,W0UVC3,1.0
A0A0A6YW30,Q91WD5,1.0
Q923L7,P21570,1.0
Q923L7,P97802,1.0
Q923L7,Q3TMQ6,1.0
Q923L7,Q64438,1.0
Q923L7,Q9D244,1.0
Q923L7,O35291,1.0
Q923L7,P00683,1.0
Q923L7,Q9JJH1,1.0
Q923L7,O35292,1.0
Q923L7,P97425,1.0
Q923L7,P97426,1.0
Q923L7,Q8C6G3,1.0
Q923L7,Q8K2T2,1.0
Q923L7,W0UVC3,1.0
A0A0A6YW64,Q9JM95,1.0
A0A0A6YW64,Q9QZ39,1.0
A0A0A6YW64,Q9R2B6,1.0
